"","doc_id","sentence_id","entity","entity_type"
"4791","text75",16,"October","DATE"
"4792","text75",17,"Febres_Cordero","PERSON"
"4793","text75",17,"Saturday","DATE"
"4794","text75",18,"the_weekend","DATE"
"4795","text75",18,"Vargas","PERSON"
"4796","text75",19,"Rene_Vargas","PERSON"
"4797","text75",19,"Leon_Febres_Cordero","PERSON"
"4798","text75",20,"Rene_Vargas","PERSON"
"4799","text75",20,"Febres_Cordero","PERSON"
"4800","text75",22,"Vargas","PERSON"
"4801","text75",24,"This_afternoon","TIME"
"4802","text75",24,"Febres_Cordero","PERSON"
"4803","text75",24,"Quito","GPE"
"4804","text75",26,"Vargas","PERSON"
"4805","text75",26,"last_March","DATE"
"4806","text75",26,"two","CARDINAL"
"4807","text75",27,"one","CARDINAL"
"4808","text75",27,"eight","CARDINAL"
"4809","text75",27,"Vargas","PERSON"
"4810","text75",27,"Friday","DATE"
"4811","text75",28,"Vargas","PERSON"
"4812","text75",28,"Febres_Cordero","PERSON"
"4813","text75",30,"Nicolas_Febres_Cordero","PERSON"
"4814","text75",30,"Vargas","PERSON"
"4815","text75",31,"Vargas","PERSON"
"4816","text75",33,"Vargas","PERSON"
"4817","text75",33,"nearly_300_miles","QUANTITY"
"4818","text75",34,"Nicolas_Febres_Cordero","PERSON"
"4819","text75",34,"Friday","DATE"
"4820","text75",34,"10th","ORDINAL"
"4821","text75",34,"Ecuador","GPE"
"4822","text75",34,"Febres_Cordero","PERSON"
"4823","text75",34,"Vargas","PERSON"
"4824","text75",37,"minutes","TIME"
"4825","text75",38,"Two","CARDINAL"
"4826","text75",38,"seven","CARDINAL"
"4827","text75",49,"first","ORDINAL"
"4828","text75",51,"One","CARDINAL"
"4829","text76",2,"Inna_Kitrosskaya","PERSON"
"4830","text76",2,"Soviet","NORP"
"4831","text76",2,"Naum_Meiman","PERSON"
"4832","text76",2,"the_Soviet_Union","GPE"
"4833","text76",2,"today","DATE"
"4834","text76",2,"three_years","DATE"
"4835","text76",2,"first","ORDINAL"
"4836","text76",4,"Inna_Kitrosskaya","PERSON"
"4837","text76",4,"Soviet","NORP"
"4838","text76",4,"Naum_Meiman","PERSON"
"4839","text76",4,"the_Soviet_Union","GPE"
"4840","text76",4,"today","DATE"
"4841","text76",4,"three_years","DATE"
"4842","text76",4,"first","ORDINAL"
"4843","text76",5,"Inna_Kitrosskaya_Meiman","PERSON"
"4844","text76",5,"Soviet","NORP"
"4845","text76",5,"Naum_Meiman","PERSON"
"4846","text76",5,"the_Soviet_Union","GPE"
"4847","text76",5,"today","DATE"
"4848","text76",5,"three_years","DATE"
"4849","text76",5,"first","ORDINAL"
"4850","text76",6,"a_month_ago","DATE"
"4851","text76",6,"Meiman","PERSON"
"4852","text76",6,"today","DATE"
"4853","text76",7,"another_week","DATE"
"4854","text76",8,"Meiman","PERSON"
"4855","text76",8,"30_years_ago","DATE"
"4856","text76",9,"today","DATE"
"4857","text76",10,"Meiman","PERSON"
"4858","text76",10,"Donna_Hartman","PERSON"
"4859","text76",10,"American","NORP"
"4860","text76",10,"Arthur_A._Hartman","PERSON"
"4861","text76",10,"about_25","CARDINAL"
"4862","text76",11,"Meiman","PERSON"
"4863","text76",11,"Helsinki_Watch","ORG"
"4864","text76",11,"Soviet","NORP"
"4865","text77",2,"Alabama","GPE"
"4866","text77",2,"last_fall","DATE"
"4867","text77",2,"Guy_Hunt","PERSON"
"4868","text77",2,"Republican","NORP"
"4869","text77",3,"today","DATE"
"4870","text77",3,"George_C._Wallace","PERSON"
"4871","text77",3,"the_day","DATE"
"4872","text77",4,"Alabama","GPE"
"4873","text77",4,"last_fall","DATE"
"4874","text77",4,"Guy_Hunt","PERSON"
"4875","text77",4,"Republican","NORP"
"4876","text77",5,"today","DATE"
"4877","text77",5,"George_C._Wallace","PERSON"
"4878","text77",5,"the_day","DATE"
"4879","text77",5,"Alabama","GPE"
"4880","text77",5,"last_fall","DATE"
"4881","text77",5,"Guy_Hunt","PERSON"
"4882","text77",5,"Republican","NORP"
"4883","text77",6,"today","DATE"
"4884","text77",6,"George_C._Wallace","PERSON"
"4885","text77",6,"the_day","DATE"
"4886","text77",6,"Republican","NORP"
"4887","text77",7,"second","ORDINAL"
"4888","text77",8,"Lieutenant_Governor","FAC"
"4889","text77",8,"Jim_Folsom_Jr.","PERSON"
"4890","text77",8,"Democrat","NORP"
"4891","text77",9,"Don_Siegelman","PERSON"
"4892","text77",11,"Wallace","PERSON"
"4893","text77",11,"George_Corley_Wallace_Jr.","PERSON"
"4894","text77",11,"Treasurer","PERSON"
"4895","text77",11,"Wallace","PERSON"
"4896","text77",12,"Democrats","NORP"
"4897","text77",12,"Republicans","NORP"
"4898","text77",12,"Thomas_T._Gallion_3d","PERSON"
"4899","text77",12,"Republican","NORP"
"4900","text77",15,"Gallion","PERSON"
"4901","text77",17,"Bible","PERSON"
"4902","text77",17,"Jefferson_Davis","PERSON"
"4903","text77",17,"Confederacy","ORG"
"4904","text77",17,"Capitol","ORG"
"4905","text77",17,"Hunt","PERSON"
"4906","text77",18,"Alabama","GPE"
"4907","text77",19,"Hunt","PERSON"
"4908","text77",21,"Alabama","GPE"
"4909","text77",22,"Hunt","PERSON"
"4910","text77",24,"second","ORDINAL"
"4911","text77",26,"Hunt","PERSON"
"4912","text77",29,"Hunt","PERSON"
"4913","text77",30,"Hunt","PERSON"
"4914","text77",30,"first","ORDINAL"
"4915","text77",30,"Republican","NORP"
"4916","text77",30,"Alabama","GPE"
"4917","text77",30,"two","CARDINAL"
"4918","text77",30,"Legislature","ORG"
"4919","text77",30,"Hunt","PERSON"
"4920","text77",32,"Jimmy_Clark","PERSON"
"4921","text77",32,"House","ORG"
"4922","text77",35,"Clark","PERSON"
"4923","text77",35,"Democrat","NORP"
"4924","text77",35,"Wallace","PERSON"
"4925","text77",37,"Clark","PERSON"
"4926","text77",41,"Clark","PERSON"
"4927","text77",41,"Legislature","ORG"
"4928","text77",42,"Hunt","PERSON"
"4929","text77",43,"Clark","PERSON"
"4930","text77",43,"April","DATE"
"4931","text77",43,"Hunt","PERSON"
"4932","text77",43,"about_$_100_million","MONEY"
"4933","text77",44,"Medicaid","ORG"
"4934","text77",45,"Republican","NORP"
"4935","text77",45,"Clark","PERSON"
"4936","text77",46,"Charles_Price","PERSON"
"4937","text77",46,"Democrat","NORP"
"4938","text77",46,"Wallace","PERSON"
"4939","text77",46,"1983","DATE"
"4940","text77",50,"The_Democratic_Legislature","WORK"
"4941","text77",50,"the_Business_Council","ORG"
"4942","text77",50,"the_Farm_Bureau","ORG"
"4943","text77",54,"Gallion","PERSON"
"4944","text77",55,"Hunt","PERSON"
"4945","text77",57,"50_years","DATE"
"4946","text77",58,"Alabama","GPE"
"4947","text77",58,"the_Sun_Belt","LOC"
"4948","text78",2,"Fang_Lizhi","PERSON"
"4949","text78",2,"a_week_ago","DATE"
"4950","text78",2,"Communist_Party","ORG"
"4951","text78",2,"today","DATE"
"4952","text78",4,"Fang_Lizhi","PERSON"
"4953","text78",4,"a_week_ago","DATE"
"4954","text78",4,"Communist_Party","ORG"
"4955","text78",4,"today","DATE"
"4956","text78",5,"Fang_Lizhi","PERSON"
"4957","text78",5,"a_week_ago","DATE"
"4958","text78",5,"Communist_Party","ORG"
"4959","text78",5,"today","DATE"
"4960","text78",6,"Fang","PERSON"
"4961","text78",6,"the_Academy_of_Sciences","ORG"
"4962","text78",7,"China","GPE"
"4963","text78",7,"Deng_Xiaoping","PERSON"
"4964","text78",7,"Fang","PERSON"
"4965","text78",8,"Fang","PERSON"
"4966","text78",8,"Hefei","GPE"
"4967","text78",8,"Anhui_Province","GPE"
"4968","text78",8,"the_University_of_Science_and_Technology","ORG"
"4969","text78",9,"evening","TIME"
"4970","text78",9,"the_first_seven_minutes","TIME"
"4971","text78",9,"half_-_hour","TIME"
"4972","text78",10,"Xu_Leyi","PERSON"
"4973","text78",10,"Anhui","GPE"
"4974","text78",11,"the_last_few_years","DATE"
"4975","text78",11,"Fang_Lizhi","PERSON"
"4976","text78",12,"Fang","PERSON"
"4977","text78",12,"one","CARDINAL"
"4978","text78",12,"the_past_weeks","DATE"
"4979","text78",13,"Fang","PERSON"
"4980","text78",13,"50_years_old","DATE"
"4981","text78",13,"Beijing_University","ORG"
"4982","text78",14,"1956","DATE"
"4983","text78",14,"the_Institute_of_Modern_Physics","ORG"
"4984","text78",17,"Marxist","NORP"
"4985","text78",20,"Fang","PERSON"
"4986","text78",20,"China","GPE"
"4987","text78",20,"Communism","NORP"
"4988","text78",21,"the_last_three_decades","DATE"
"4989","text78",22,"the_Communist_Party","ORG"
"4990","text78",23,"New_China_News_Agency","ORG"
"4991","text78",25,"Fang","PERSON"
"4992","text79",2,"As_many_as_a_thousand","CARDINAL"
"4993","text79",2,"Chinese","NORP"
"4994","text79",2,"American","NORP"
"4995","text79",2,"Beijing","GPE"
"4996","text79",2,"Hu_Yaobang","PERSON"
"4997","text79",2,"Communist_Party","ORG"
"4998","text79",2,"Chinese","NORP"
"4999","text79",4,"As_many_as_a_thousand","CARDINAL"
"5000","text79",4,"Chinese","NORP"
"5001","text79",4,"American","NORP"
"5002","text79",4,"Beijing","GPE"
"5003","text79",4,"Hu_Yaobang","PERSON"
"5004","text79",4,"Communist_Party","ORG"
"5005","text79",4,"Chinese","NORP"
"5006","text79",5,"As_many_as_a_thousand","CARDINAL"
"5007","text79",5,"Chinese","NORP"
"5008","text79",5,"American","NORP"
"5009","text79",5,"Beijing","GPE"
"5010","text79",5,"Hu_Yaobang","PERSON"
"5011","text79",5,"Communist_Party","ORG"
"5012","text79",5,"Chinese","NORP"
"5013","text79",10,"China","GPE"
"5014","text79",11,"the_Cultural_Revolution","EVENT"
"5015","text79",12,"Five","CARDINAL"
"5016","text79",12,"Chinese","NORP"
"5017","text79",12,"New_York","GPE"
"5018","text79",12,"1,000","CARDINAL"
"5019","text79",12,"51","CARDINAL"
"5020","text79",12,"480","CARDINAL"
"5021","text79",13,"more_than_10,000","CARDINAL"
"5022","text79",13,"Chinese","NORP"
"5023","text79",13,"the_United_States","GPE"
"5024","text79",14,"five","CARDINAL"
"5025","text79",15,"China","GPE"
"5026","text79",17,"five","CARDINAL"
"5027","text79",17,"first","ORDINAL"
"5028","text79",17,"Chinese","NORP"
"5029","text79",17,"North_America","LOC"
"5030","text79",18,"China","GPE"
"5031","text79",19,"China","GPE"
"5032","text79",20,"China","GPE"
"5033","text79",24,"yesterday","DATE"
"5034","text79",24,"Chinese","NORP"
"5035","text79",24,"the_New_China_News_Agency","ORG"
"5036","text79",24,"New_York","GPE"
"5037","text79",25,"China","GPE"
"5038","text79",25,"the_Voice_of_America","ORG"
"5039","text79",26,"two","CARDINAL"
"5040","text79",26,"Chinese","NORP"
"5041","text79",26,"New_York","GPE"
"5042","text79",26,"China_Daily_News","ORG"
"5043","text79",26,"Central_Daily_News","ORG"
"5044","text79",27,"Chinese","NORP"
"5045","text79",27,"English","LANGUAGE"
"5046","text79",27,"The_New_York_Times","ORG"
"5047","text79",28,"five","CARDINAL"
"5048","text79",28,"New_York","GPE"
"5049","text79",28,"55","CARDINAL"
"5050","text79",28,"Cornell_University","ORG"
"5051","text79",28,"52","DATE"
"5052","text79",28,"Columbia","ORG"
"5053","text79",28,"36","DATE"
"5054","text79",28,"Brown","GPE"
"5055","text79",28,"35","DATE"
"5056","text79",28,"Harvard","ORG"
"5057","text79",28,"10","CARDINAL"
"5058","text79",28,"Princeton","GPE"
"5059","text79",29,"65","DATE"
"5060","text79",29,"Iowa_State_University","ORG"
"5061","text79",29,"26","CARDINAL"
"5062","text79",30,"144","CARDINAL"
"5063","text79",30,"Boston","GPE"
"5064","text79",30,"45","CARDINAL"
"5065","text79",31,"New_York_University","ORG"
"5066","text79",32,"five","CARDINAL"
"5067","text79",33,"Over_20","CARDINAL"
"5068","text79",33,"one","CARDINAL"
"5069","text79",34,"Hu","PERSON"
"5070","text79",34,"China","GPE"
"5071","text79",34,"the_Cultural_Revolution","EVENT"
"5072","text79",34,"1966_-_76","DATE"
"5073","text79",36,"four","CARDINAL"
"5074","text79",37,"four","CARDINAL"
"5075","text79",37,"Chinese","NORP"
"5076","text79",38,"Chinese","NORP"
"5077","text79",39,"Fang_Lizhi","PERSON"
"5078","text79",39,"a_week_ago","DATE"
"5079","text79",39,"the_University_of_Science_and_Technology","ORG"
"5080","text79",39,"Hefei","GPE"
"5081","text79",39,"yesterday","DATE"
"5082","text79",39,"Liu_Binyan","PERSON"
"5083","text79",39,"Wang_Ruowang","PERSON"
"5084","text79",39,"Shanghai","GPE"
"5085","text79",41,"China","GPE"
"5086","text79",42,"China","GPE"
"5087","text79",46,"Government","ORG"
"5088","text79",48,"Central_Committee","ORG"
"5089","text79",48,"the_State_Council","ORG"
"5090","text79",49,"January_21_,_1987_,","DATE"
"5091","text79",49,"Wednesday","DATE"
"5092","text79",49,"January_21_,_1987_,","DATE"
"5093","text79",49,"Wednesday","DATE"
"5094","text8",2,"Cuomo","PERSON"
"5095","text8",2,"yesterday","DATE"
"5096","text8",2,"Albany","GPE"
"5097","text8",2,"The_New_York_Times","ORG"
"5098","text8",3,"Cuomo","PERSON"
"5099","text8",3,"yesterday","DATE"
"5100","text8",3,"Albany","GPE"
"5101","text8",3,"The_New_York_Times_:_Following","ORG"
"5102","text8",3,"Cuomo","PERSON"
"5103","text8",3,"yesterday","DATE"
"5104","text8",3,"Albany","GPE"
"5105","text8",3,"The_New_York_Times","ORG"
"5106","text8",3,"Sol_Wachtler","PERSON"
"5107","text8",4,"Stan","GPE"
"5108","text8",4,"Ned","PERSON"
"5109","text8",4,"Bob","PERSON"
"5110","text8",6,"Matilda","ORG"
"5111","text8",8,"the_very_early_days","DATE"
"5112","text8",9,"Legislature","ORG"
"5113","text8",9,"the_past_four_years","DATE"
"5114","text8",10,"Stanley_Fink","ORG"
"5115","text8",10,"New_York","GPE"
"5116","text8",11,"Stanley_Fink","PERSON"
"5117","text8",13,"the_Empire_State","GPE"
"5118","text8",13,"America","GPE"
"5119","text8",14,"the_United_States_Constitution","GPE"
"5120","text8",14,"200th","ORDINAL"
"5121","text8",14,"this_year","DATE"
"5122","text8",16,"13","CARDINAL"
"5123","text8",18,"200_years","DATE"
"5124","text8",19,"200_years","DATE"
"5125","text8",19,"the_Declaration_of_Independence","WORK"
"5126","text8",19,"Statue_of_Liberty","FAC"
"5127","text8",21,"America","GPE"
"5128","text8",21,"10","CARDINAL"
"5129","text8",22,"New_York","GPE"
"5130","text8",22,"American","NORP"
"5131","text8",23,"four_years_ago","DATE"
"5132","text8",23,"first","ORDINAL"
"5133","text8",25,"Social_Darwinism","ORG"
"5134","text8",25,"Rabbi_Hillel","PERSON"
"5135","text8",25,"John_XXIII","PERSON"
"5136","text8",25,"Mama_and_Papa_and","ORG"
"5137","text8",25,"Ellis_Island","LOC"
"5138","text8",27,"four_years","DATE"
"5139","text8",29,"four_years_later","DATE"
"5140","text8",29,"nearly_18_million","CARDINAL"
"5141","text8",30,"nearly_1,500_days","DATE"
"5142","text8",32,"1983","DATE"
"5143","text8",33,"over_900,000","CARDINAL"
"5144","text8",33,"New_Yorkers","NORP"
"5145","text8",34,"1983","DATE"
"5146","text8",36,"1983","DATE"
"5147","text8",39,"500,000","CARDINAL"
"5148","text8",39,"New_Yorkers","NORP"
"5149","text8",40,"thousands","CARDINAL"
"5150","text8",41,"nearly_200_years","DATE"
"5151","text8",45,"four_years_ago","DATE"
"5152","text8",47,"the_United_States","GPE"
"5153","text8",49,"New_Yorkers","NORP"
"5154","text8",52,"Democrats","NORP"
"5155","text8",52,"Republicans","NORP"
"5156","text8",54,"New_York","GPE"
"5157","text8",56,"one","CARDINAL"
"5158","text8",57,"one","CARDINAL"
"5159","text8",58,"one","CARDINAL"
"5160","text8",59,"one","CARDINAL"
"5161","text8",63,"New_York","GPE"
"5162","text8",68,"the_day","DATE"
"5163","text8",72,"thousands","CARDINAL"
"5164","text8",73,"Thousands","CARDINAL"
"5165","text8",77,"the_other_thousands","CARDINAL"
"5166","text8",82,"America","GPE"
"5167","text8",82,"Catholic","NORP"
"5168","text8",84,"Washington","GPE"
"5169","text8",85,"the_last_several_decades","DATE"
"5170","text8",85,"Fascism","PRODUCT"
"5171","text8",90,"Franklin_Roosevelt","PERSON"
"5172","text8",90,"just_a_few_years_ago","DATE"
"5173","text8",90,"America","GPE"
"5174","text8",90,"millions","CARDINAL"
"5175","text8",92,"last_four_years","DATE"
"5176","text8",93,"first","ORDINAL"
"5177","text8",93,"New_York","GPE"
"5178","text8",94,"The_Future_Is_Not_Beyond_Our_Control_Ladies","ORG"
"5179","text8",105,"the_Federal_Government","ORG"
"5180","text8",105,"$_200_billion","MONEY"
"5181","text8",106,"New_York","GPE"
"5182","text8",108,"Immense_Satisfaction_And_Encouragement","LAW"
"5183","text8",114,"the_four_years","DATE"
"5184","text8",114,"yesterday","DATE"
"5185","text8",117,"the_days_ahead","DATE"
"5186","text8",121,"billions_of_dollars","MONEY"
"5187","text8",126,"Superfund","EVENT"
"5188","text8",126,"last_year","DATE"
"5189","text8",127,"the_years","DATE"
"5190","text8",127,"American","NORP"
"5191","text8",133,"four_years_ago","DATE"
"5192","text8",134,"today","DATE"
"5193","text8",135,"New_York","GPE"
"5194","text8",135,"the_Constitution_'s_third_century","LAW"
"5195","text8",136,"second","ORDINAL"
"5196","text8",137,"Liberty_Island","GPE"
"5197","text8",137,"Lady_Liberty","PERSON"
"5198","text8",138,"half_a_century","DATE"
"5199","text8",139,"South_Jamaica","GPE"
"5200","text8",139,"Queens","GPE"
"5201","text8",141,"150th_Street","FAC"
"5202","text8",142,"summer","DATE"
"5203","text8",142,"Manhattan","GPE"
"5204","text8",143,"Lady_Liberty","PERSON"
"5205","text8",144,"New_York_State","GPE"
"5206","text8",144,"the_Lady_Liberty","FAC"
"5207","text8",145,"New_York","GPE"
"5208","text8",149,"another_long_day_'s","DATE"
"5209","text8",155,"Lady","PERSON"
"5210","text8",162,"Lady","PERSON"
"5211","text8",162,"millions","CARDINAL"
"5212","text8",164,"fed","ORG"
"5213","text8",165,"us","GPE"
"5214","text80",2,"Sikh","PERSON"
"5215","text80",2,"six","CARDINAL"
"5216","text80",2,"today","DATE"
"5217","text80",2,"Rajiv_Gandhi","PERSON"
"5218","text80",2,"Congress_Party","ORG"
"5219","text80",4,"Sikh","PERSON"
"5220","text80",4,"six","CARDINAL"
"5221","text80",4,"today","DATE"
"5222","text80",4,"Rajiv_Gandhi","PERSON"
"5223","text80",4,"Congress_Party","ORG"
"5224","text80",5,"Sikh","PERSON"
"5225","text80",5,"six","CARDINAL"
"5226","text80",5,"today","DATE"
"5227","text80",5,"Rajiv_Gandhi","PERSON"
"5228","text80",5,"Congress_Party","ORG"
"5229","text80",6,"four","CARDINAL"
"5230","text80",6,"Pal_Pandey","PERSON"
"5231","text80",6,"Punjab","PERSON"
"5232","text80",6,"Sohan_Lal","PERSON"
"5233","text80",6,"Ludhiana","GPE"
"5234","text80",6,"about_190_miles","QUANTITY"
"5235","text80",6,"New_Delhi","GPE"
"5236","text80",7,"Hindus","NORP"
"5237","text80",8,"two","CARDINAL"
"5238","text80",8,"Punjab","PERSON"
"5239","text80",8,"Sikh","PRODUCT"
"5240","text80",9,"one","CARDINAL"
"5241","text80",9,"Ferozepore","GPE"
"5242","text80",9,"Pakistani","NORP"
"5243","text80",9,"the_Press_Trust_of_India","ORG"
"5244","text80",10,"42","CARDINAL"
"5245","text80",10,"this_year","DATE"
"5246","text80",10,"Punjab","PERSON"
"5247","text80",11,"More_than_600","CARDINAL"
"5248","text80",11,"last_year","DATE"
"5249","text80",12,"Ludhiana","PERSON"
"5250","text80",12,"Hindus","NORP"
"5251","text80",12,"Sikhs","NORP"
"5252","text80",12,"Pandey","PERSON"
"5253","text80",12,"the_Congress_Party","ORG"
"5254","text80",12,"Punjab","PERSON"
"5255","text80",12,"eight_years","DATE"
"5256","text81",2,"Ireland","GPE"
"5257","text81",2,"four_years","DATE"
"5258","text81",2,"today","DATE"
"5259","text81",2,"Garret_FitzGerald","PERSON"
"5260","text81",2,"Feb._17","DATE"
"5261","text81",4,"Ireland","GPE"
"5262","text81",4,"four_years","DATE"
"5263","text81",4,"today","DATE"
"5264","text81",4,"Garret_FitzGerald","PERSON"
"5265","text81",4,"Feb._17","DATE"
"5266","text81",5,"Ireland","GPE"
"5267","text81",5,"four_years","DATE"
"5268","text81",5,"today","DATE"
"5269","text81",5,"Garret_FitzGerald","PERSON"
"5270","text81",5,"Feb._17","DATE"
"5271","text81",6,"FitzGerald","PERSON"
"5272","text81",6,"Fine_Gael_Party","ORG"
"5273","text81",6,"the_Labor_Party","ORG"
"5274","text81",6,"last_fall","DATE"
"5275","text81",7,"some_$_300_million","MONEY"
"5276","text81",7,"FitzGerald","PERSON"
"5277","text81",7,"four","CARDINAL"
"5278","text81",8,"tonight","TIME"
"5279","text81",9,"Parliament","ORG"
"5280","text81",9,"Dick_Spring","PERSON"
"5281","text81",12,"FitzGerald","PERSON"
"5282","text81",12,"Patrick_J._Hillery","PERSON"
"5283","text81",12,"Parliament","ORG"
"5284","text81",12,"Wednesday","DATE"
"5285","text81",12,"four_-_week","DATE"
"5286","text81",13,"Parliament","ORG"
"5287","text81",13,"March_10","DATE"
"5288","text81",14,"Ireland","GPE"
"5289","text81",14,"thousands","CARDINAL"
"5290","text81",14,"monthly","DATE"
"5291","text81",14,"the_United_States","GPE"
"5292","text81",15,"Charles_J._Haughey","PERSON"
"5293","text81",15,"the_Fianna_Fail_Party","ORG"
"5294","text81",15,"166","CARDINAL"
"5295","text81",15,"Parliament","ORG"
"5296","text81",16,"the_day","DATE"
"5297","text81",16,"Haughey","PERSON"
"5298","text81",17,"Irish","NORP"
"5299","text81",17,"the_last_eight_years","DATE"
"5300","text81",17,"two","CARDINAL"
"5301","text81",17,"FitzGerald","PERSON"
"5302","text81",17,"Haughey","PERSON"
"5303","text81",17,"61_years_old","DATE"
"5304","text81",19,"Haughey","PERSON"
"5305","text81",19,"FitzGerald","PERSON"
"5306","text81",19,"two","CARDINAL"
"5307","text81",19,"December_1982","DATE"
"5308","text81",20,"250,000","CARDINAL"
"5309","text81",20,"177,000","CARDINAL"
"5310","text81",20,"19_percent","PERCENT"
"5311","text81",21,"$_2_billion","MONEY"
"5312","text81",21,"last_year","DATE"
"5313","text81",21,"8.4_percent","PERCENT"
"5314","text81",21,"the_Gross_National_Product","ORG"
"5315","text81",22,"Emigration","ORG"
"5316","text81",23,"Haughey","PERSON"
"5317","text81",23,"today","DATE"
"5318","text81",24,"the_last_four_years","DATE"
"5319","text81",24,"100,000","CARDINAL"
"5320","text81",24,"Irish","NORP"
"5321","text81",25,"This_week","DATE"
"5322","text81",25,"Dublin","GPE"
"5323","text81",25,"about_100,000","CARDINAL"
"5324","text81",25,"Washington","GPE"
"5325","text81",25,"10,000","CARDINAL"
"5326","text81",25,"the_United_States","GPE"
"5327","text81",26,"FitzGerald","PERSON"
"5328","text81",26,"Fine_Gael","PERSON"
"5329","text81",26,"only_16_percent","PERCENT"
"5330","text82",2,"Four_days","DATE"
"5331","text82",2,"Ecuador","GPE"
"5332","text82",2,"the_National_Congress","ORG"
"5333","text82",2,"today","DATE"
"5334","text82",4,"Four_days","DATE"
"5335","text82",4,"Ecuador","GPE"
"5336","text82",4,"the_National_Congress","ORG"
"5337","text82",4,"today","DATE"
"5338","text82",5,"Four_days","DATE"
"5339","text82",5,"Ecuador","GPE"
"5340","text82",5,"the_National_Congress","ORG"
"5341","text82",5,"today","DATE"
"5342","text82",6,"Congress","ORG"
"5343","text82",6,"Leon_Febres_Cordero","PERSON"
"5344","text82",6,"Congress","ORG"
"5345","text82",6,"last_year","DATE"
"5346","text82",7,"Constitution","LAW"
"5347","text82",8,"night","TIME"
"5348","text82",8,"Febres_Cordero","PERSON"
"5349","text82",8,"Congress","ORG"
"5350","text82",9,"Congress","ORG"
"5351","text82",11,"Freed_After","PERSON"
"5352","text82",11,"last_several_days","DATE"
"5353","text82",11,"Congress","ORG"
"5354","text82",12,"two_-_thirds","CARDINAL"
"5355","text82",13,"Friday","DATE"
"5356","text82",13,"12_hours","TIME"
"5357","text82",13,"Frank_Vargas_Pazzos","PERSON"
"5358","text82",14,"Vargas","PERSON"
"5359","text82",14,"last_March","DATE"
"5360","text82",15,"Congress","ORG"
"5361","text82",15,"October","DATE"
"5362","text82",16,"Febres_Cordero","PERSON"
"5363","text82",16,"Vargas","PERSON"
"5364","text82",17,"Government","ORG"
"5365","text82",17,"today","DATE"
"5366","text82",18,"Cabinet","ORG"
"5367","text82",18,"noon","TIME"
"5368","text82",18,"today","DATE"
"5369","text82",18,"the_picturesque_streets","GPE"
"5370","text82",19,"Alameda_Park","FAC"
"5371","text82",20,"The_United_States","GPE"
"5372","text82",20,"today","DATE"
"5373","text82",20,"the_last_few_days","DATE"
"5374","text82",20,"Ecuador","GPE"
"5375","text82",21,"Reagan","PERSON"
"5376","text82",21,"Shultz","PERSON"
"5377","text82",21,"the_United_States_Government","ORG"
"5378","text82",21,"Ecuador","GPE"
"5379","text82",22,"Fernando_Enrique_Rondon","PERSON"
"5380","text83",2,"one","CARDINAL"
"5381","text83",2,"Helmut_Kohl","PERSON"
"5382","text83",2,"half","CARDINAL"
"5383","text83",3,"decades","DATE"
"5384","text83",4,"West_German","NORP"
"5385","text83",7,"one","CARDINAL"
"5386","text83",7,"Helmut_Kohl","PERSON"
"5387","text83",7,"half","CARDINAL"
"5388","text83",8,"decades","DATE"
"5389","text83",9,"West_German","NORP"
"5390","text83",11,"one","CARDINAL"
"5391","text83",11,"Helmut_Kohl","PERSON"
"5392","text83",11,"half","CARDINAL"
"5393","text83",12,"decades","DATE"
"5394","text83",13,"West_German","NORP"
"5395","text83",15,"Five_days","DATE"
"5396","text83",15,"Kohl","PERSON"
"5397","text83",16,"Sunday","DATE"
"5398","text83",16,"54_to_55_percent","PERCENT"
"5399","text83",16,"West_Germany","GPE"
"5400","text83",16,"four_more_years","DATE"
"5401","text83",17,"Bonn","GPE"
"5402","text83",17,"Kohl","PERSON"
"5403","text83",20,"four_years_and_five_months","DATE"
"5404","text83",20,"West_Germany_'s","GPE"
"5405","text83",21,"winter","DATE"
"5406","text83",24,"Kohl","PERSON"
"5407","text83",24,"West_Germany_'s","GPE"
"5408","text83",24,"1983","DATE"
"5409","text83",24,"American","NORP"
"5410","text83",24,"German","NORP"
"5411","text83",24,"East","LOC"
"5412","text83",24,"West","LOC"
"5413","text83",25,"Wolfgang_Bergsdorff","PERSON"
"5414","text83",25,"one","CARDINAL"
"5415","text83",26,"two","CARDINAL"
"5416","text83",28,"Bergsdorff","PERSON"
"5417","text83",28,"German","NORP"
"5418","text83",28,"between_1933_and_1945","DATE"
"5419","text83",29,"German","NORP"
"5420","text83",30,"Kohl","PERSON"
"5421","text83",30,"second","ORDINAL"
"5422","text83",31,"Reagan","PERSON"
"5423","text83",31,"Bitburg","GPE"
"5424","text83",31,"SS","ORG"
"5425","text83",31,"Kurt_Waldheim","PERSON"
"5426","text83",31,"Austria","GPE"
"5427","text83",32,"Holds_to_His_Position","WORK"
"5428","text83",33,"Klaus_Hofmann","PERSON"
"5429","text83",33,"Kohl","PERSON"
"5430","text83",33,"almost_four_decades","DATE"
"5431","text83",33,"West_Germany_'s","GPE"
"5432","text83",33,"first","ORDINAL"
"5433","text83",33,"Konrad_Adenauer","PERSON"
"5434","text83",33,"Kohl","PERSON"
"5435","text83",33,"the_United_States","GPE"
"5436","text83",36,"the_Federal_Republic","GPE"
"5437","text83",38,"Kohl","PERSON"
"5438","text83",38,"the_Christian_Democratic_Party","ORG"
"5439","text83",38,"nine_years","DATE"
"5440","text83",40,"Kohl","PERSON"
